title,creator,description,archival_date,date,date approximate,subject,source,finding_aid,publisher,book relationship,identifier,format original,format,type,rights,rightsstatement,language,date digital,location,state,county,city,geonames,latitude,longitude,date created,date modified,cdm_url,cdmid,contentdm file name,contentdm file path,objectid
A. C. Morbeck,,"A.C. Morbeck was the owner, manager, and secretary of several lumber manufacturing plants in the Coeur d'Alenes. His career lasted from 1902-1940. Courtesy of his son Donald (Don) Morbeck, Coeur d'Alene, Idaho.",1930,1930,Yes,portraits; proprietors; directors (administrators);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 149. Also print,69_2_B-98,black and white film copy negative,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Coeur d'Alene, Kootenai County, ID",Idaho,Kootenai County,Coeur d'Alene,http://www.geonames.org/5589173/coeur-d-alene.html,47.6776,-116.7925,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/221,221,57.jp2,/whitepine/image/57.jp2,whitepine221
Frederick Post,,Portrait of Frederick Post. Post was the namesake of Post Falls and owner of a chain of sawmills in the area.,1900,1900,Yes,portraits; proprietors; pioneers;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 151,69_2_B-99,black and white print,image/jpeg,Image;StillImage,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Post Falls, Kootenai County, ID",Idaho,Kootenai County,Post Falls,http://www.geonames.org/5604353/post-falls.html,47.7181,-116.9509,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/222,222,58.jp2,/whitepine/image/58.jp2,whitepine222
Walter S. Rosenberry,,"Walter S. Rosenberry at his desk at the Winton Lumber Company of Coeur d'Alene in Gibbs, Idaho. He is the manager of Rose Lake Lumber Company, Winton-Rosenberry Lumber Company at St. Joe, and Winton Lumber Company at Gibbs. Courtesy of Robert (Bob) and Ralph Rosenberry.",1935,1935,Yes,portraits; offices (work spaces); directors (administrators); proprietors;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 153. Also print,69_2_B-100,black and white film copy negative,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Gibbs, Kootenai County, ID",Idaho,Kootenai County,Gibbs,http://www.geonames.org/5594007/gibbs.html,47.69,-116.8025,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/223,223,59.jp2,/whitepine/image/59.jp2,whitepine223
Sawmill Proprietors and Friends,,"Seven men dressed in suits pose for a picture together.The men are left to right: Emery Wilson, W alter B. Russell, Richard 'Dick' Ferrell, R.W. Edminster, Jim Evenden, Howard Drake, and A.B. Lafferty. Taken in April.",1955,1955,,group portraits; directors (administrators); proprietors; lumbermen; missionaries; pastors;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 155.,69_2_B-101,black and white print,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Kootenai County, ID",Idaho,Kootenai County,,http://www.geonames.org/5597922/kootenai-county.html,47.6746,-116.7,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/225,225,60.jp2,/whitepine/image/60.jp2,whitepine225
Huntington Taylor,,"Huntington Taylor was the builder and manager of the Edward Rutledge Timber Company, Coeur d'Alene, Idaho, from 1916-1925. Courtesy of Potlatch Forests, Incorporated.",1926,1926,yes,portraits; directors (administrators);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-102,black and white film copy negative,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Coeur d'Alene, Kootenai County, ID",Idaho,Kootenai County,Coeur d'Alene,http://www.geonames.org/5589173/coeur-d-alene.html,47.6776,-116.7925,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/226,226,61.jp2,/whitepine/image/61.jp2,whitepine226
C. Lee Billings,,"C. Lee Billings sitting at a desk. Billings was the general manager of Potlatch Forests, Incorporated (from newspaper). He also previously worked for the Forest Service and the Edward Rutledge Timber Company. Courtesy of Potlatch Forests, Incorporated.",1940,1940,Yes,portraits; directors (administrators); clippings (information artifacts);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-103,black and white film copy negative,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Kootenai County, ID",Idaho,Kootenai County,,http://www.geonames.org/5597922/kootenai-county.html,47.6746,-116.7,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/227,227,62.jp2,/whitepine/image/62.jp2,whitepine227
Edward Rutledge,,"Edward Rutledge, from Minnesota, was the namesake and founder of the Edward Rutledge Timber Company Coeur d'Alene, Idaho. Courtesy of Potlatch Forest, Incorporated.",1900,1900,Yes,portraits; founders (originators);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-104,black and white film copy negative,image/jpeg,Image;StillImage,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Coeur d'Alene, Kootenai County, ID",Idaho,Kootenai County,Coeur d'Alene,http://www.geonames.org/5589173/coeur-d-alene.html,47.6776,-116.7925,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/228,228,63.jp2,/whitepine/image/63.jp2,whitepine228
Arthur Perl Bailey,,Ab article about Arthur Perl Bailey from Match Tips titled 'Perl Bailey with Axe and...' August 1963 Article by Ed Rosenlund,1963,1963,,portraits; clippings (information artifacts);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-105,black and white print,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Kootenai County, ID",Idaho,Kootenai County,,http://www.geonames.org/5597922/kootenai-county.html,47.6746,-116.7,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/229,229,64.jp2,/whitepine/image/64.jp2,whitepine229
Marking Hammer,"Strong, Clarence C.",Pictured is a Dave Dollar Logging Company log branding hammer. Dave Dollar logging Company logged the Marble Creek and Coeur d'Alene river from 1910-1925.,1968,1968,Yes,log (wood); brands (tools); hammers (tools);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 120,69_2_B-106,black and white print,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Kootenai County, ID",Idaho,Kootenai County,,http://www.geonames.org/5597922/kootenai-county.html,47.6746,-116.7,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/230,230,65.jp2,/whitepine/image/65.jp2,whitepine230
James D. Miller,,"James D. Miller, 1869-1946,  pictured with his two gransons ( potentially James and Jerry Miller). Miller was a Miller Shingle Mill operator of St. Maries Courtesy of Glen Miller, St. Maries, Idaho.",1920,1920,Yes,group portraits; children;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-107,black and white print,image/jpeg,Image;StillImage,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Kootenai County, ID",Idaho,Kootenai County,,http://www.geonames.org/5597922/kootenai-county.html,47.6746,-116.7,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/231,231,66.jp2,/whitepine/image/66.jp2,whitepine231
Herman Laumeister Shingle Mill,,"Herman Laumeister Shingle Mill located at Harrison, Idaho. Courtesy of Mrs. Frank K. Hildebrand, Harrison, Idaho.",1913,1913,yes,sawmills; railroad (infrastructure); utility poles;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-109,black and white film copy negative,image/jpeg,Image;StillImage,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Harrison, Kootenai County, ID",Idaho,Kootenai County,Harrison,http://www.geonames.org/5595198/harrison.html,47.4542,-116.7856,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/232,232,67.jp2,/whitepine/image/67.jp2,whitepine232
Day Crew,,"Day crew posing for a picture at Stine Lumber & Shingle Company in St. Maries, Idaho.The company manufactured only shingles. James (Jim) D. Miller was the  owner and manager, bareheaded in the back row. Courtesy of Glen Miller, his son.",1915,1915,Yes,group portraits; directors (administrators); proprietors; lumbermen; blue collar workers; shingle;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 102.Also print,69_2_B-110,black and white film copy negative,image/jpeg,Image;StillImage,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Saint Maries, Benewah County, ID",Idaho,Benewah County,Saint Maries,http://www.geonames.org/5606232/saint-maries.html,47.3144,-116.5624,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/233,233,68.jp2,/whitepine/image/68.jp2,whitepine233
Sam Avery,,"Sam Avery was the old time shingle mill operator at Harrison, Idaho from the 1890's-1915. Courtesy of his grandson Sam Avery Kingston, Idaho.",1900,1900,Yes,portraits; proprietors; directors (administrators);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 98. Also print,69_2_B-111,black and white film copy negative,image/jpeg,Image;StillImage,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Harrison, Kootenai County, ID",Idaho,Kootenai County,Harrison,http://www.geonames.org/5595198/harrison.html,47.4542,-116.7856,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/234,234,69.jp2,/whitepine/image/69.jp2,whitepine234
Stine Lumber and Shingle Company Sawmill,,"Stine Lumber & Shingle Company located in  St. Maries, Idaho. Side of boxcars reads: 'Chicago, Milwaukee, and St. Paul'. Courtesy of Glen Miller, St. Maries, Idaho.",1914,1914,Yes,sawmills; railroad (infrastructure); freight cars; boxcars;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-108,black and white film copy negative,image/jpeg,Image;StillImage,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Saint Maries, Benewah County, ID",Idaho,Benewah County,Saint Maries,http://www.geonames.org/5606232/saint-maries.html,47.3144,-116.5624,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/236,236,70.jp2,/whitepine/image/70.jp2,whitepine236
Herman Laumeister,,"Herman Laumeister was one of the principal shingle and lumber mill operators (shingle mills at Harrison and Coeur d'Alene and a sawmill near Murray, Idaho during the period 1893-1930. Courtesy of his daughter Mrs. Frank Hildebrand Harrison, Idaho.",1915,1915,Yes,portraits; proprietors; directors (administrators);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 101. Also print,69_2_B-112,black and white film copy negative,image/jpeg,Image;StillImage,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Harrison, Kootenai County, ID",Idaho,Kootenai County,Harrison,http://www.geonames.org/5595198/harrison.html,47.4542,-116.7856,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/237,237,71.jp2,/whitepine/image/71.jp2,whitepine237
Tugboat 'Hercules' [02],"Fullerton, Neil","Tugboat 'Hercules' towing logs down the St. Maries River under the new bridge, St. Maries, Idaho.",1942-06-06,1942-06-06,,tugboats; rivers; log (wood); bridges (built works); houseboats;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-113,black and white print,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Saint Maries River, Benewah County, ID",Idaho,Benewah County,Saint Maries River,http://www.geonames.org/5606239/saint-maries-river.html,47.3169,-116.5548,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/238,238,72.jp2,/whitepine/image/72.jp2,whitepine238
Tugboat Towing Logs [02],,"Brails of logs being towed on Coeur d'Alene River near Dudley, Idaho. Taken in August.",1955,1955,,tugboats; rivers; log (wood);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-115,black and white print,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Dudley, Kootenai County, ID",Idaho,Kootenai County,Dudley,http://www.geonames.org/5591668/dudley.html,47.5419,-116.4234,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/239,239,73.jp2,/whitepine/image/73.jp2,whitepine239
Tugboat 'Coeur d'Alene' [02],,"Tugboat 'Coeur d'Alene' towing brails of logs on St. Joe River towards Coeur d'Alene Lake. Above St. Maries, Idaho.",1941-05-08,1941-05-08,,tugboats; rivers; log (wood);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-117,black and white film negative,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Cottonwood Point, Benewah County, ID",Idaho,Benewah County,Cottonwood Point,http://www.geonames.org/5589775/cottonwood-point.html,47.3317,-116.6177,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/241,241,75.jp2,/whitepine/image/75.jp2,whitepine241
Log Jam [01],,"Picture is a log jam near drawbridge in St. Maries, Idaho.",1938-04-18,1938-04-18,,log (wood); rivers;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-118,black and white film negative,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Saint Maries River, Benewah County, ID",Idaho,Benewah County,Saint Maries River,http://www.geonames.org/5606239/saint-maries-river.html,47.3168,-116.5548,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/242,242,76.jp2,/whitepine/image/76.jp2,whitepine242
Landing in St. Joe River,"Fullerton, Neil",A photo of logs being unloaded into the St. Joe River at the Snooks Logging Camp.,1938-08-24,1938-08-24,,log (wood); rivers;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-119,black and white film negative,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Canyon Creek, Shoshone County, ID",Idaho,Shoshone County,Canyon Creek,http://www.geonames.org/5587997/canyon-creek.html,47.2424,-116.0233,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/243,243,77.jp2,/whitepine/image/77.jp2,whitepine243
Deck of Logs,,Large pile of logs laying in lumber pond.,1915,1915,,log (wood);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-120,black and white film copy negative,image/jpeg,Image;StillImage,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Kootenai County, ID",Idaho,Kootenai County,,http://www.geonames.org/5597922/kootenai-county.html,47.6746,-116.7,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/244,244,78.jp2,/whitepine/image/78.jp2,whitepine244
Beaver Creek Flume,"Curtis, A. B.","A picture of logging operations at Beaver Creek flume of Potlatch Forests, Incorporated.",1922,1922,,flumes; log (wood);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 119. Also print,69_2_B-121,black and white film copy negative,image/jpeg,Image;StillImage,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Beaver Creek, Benewah County, ID",Idaho,Benewah County,Beaver Creek,http://www.geonames.org/5585095/beaver-creek.html,47.1804,-116.4611,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/245,245,79.jp2,/whitepine/image/79.jp2,whitepine245
Tugboat Towing Logs [03],,"Tugboat towing brails of logs on St. Joe River, St. Maries, Idaho. Taken in Spring. Note log driver walking on logs.",1939,1939,,tugboats; rivers; log (wood);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-116,black and white film negative,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Saint Maries, Benewah County, ID",Idaho,Benewah County,Saint Maries,http://www.geonames.org/5606232/saint-maries.html,47.3144,-116.5624,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/247,247,80.jp2,/whitepine/image/80.jp2,whitepine247
Crane Loading Logs,,"Crane loading Potlatch Forests, Incorporated logs from Stony Creek onto truck at the Merry Creek Landing, Clarkia, Idaho.",1941-07-18,1941-07-18,,log (wood); trucks; railroad (infrastructure); flatcars; freight cars; cranes (equipment);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-122,black and white print,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Merry Creek, Shoshone County, ID",Idaho,Shoshone County,Merry Creek,http://www.geonames.org/5600704/merry-creek.html,47.0115,-116.2527,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/248,248,81.jp2,/whitepine/image/81.jp2,whitepine248
Scaling Logs,,"Potlatch Forests, Incorporated logs being scaled before being loaded onto a truck. The scaler (man on left) is Ralph Todd. Merry Creek Landing, Clarkia, Idaho.",1941-07-18,1941-07-18,,log (wood); blue collar workers; trucks; log rules;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-123,black and white film negative,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Merry Creek, Shoshone County, ID",Idaho,Shoshone County,Merry Creek,http://www.geonames.org/5600704/merry-creek.html,47.0115,-116.2527,2016-08-12,2018-05-01,http://digital.lib.uidaho.edu:80/cdm/ref/collection/whitepine/id/249,249,82.jp2,/whitepine/image/82.jp2,whitepine249
