objectid,title,description,interviewee,creator,creators title,interviewer,date original,date is approximate?,subject (lcsh),subject (keywords),coverage,latitude,longitude,publisher,contributing institution,publisher digital,digital collection,source,national archive number,identifier,regional office number,rights,format original,duration,type,digital format,language,website,genre,digitization specifications,date digital,full text,filename,oclc number,date created,date modified,reference url,cdmid,contentdm file name,contentdm file path
sbw_031,"O'Hara Ranger Station, Nez Perce National Forest","O'Hara Ranger Station, Nez Perce National Forest, Photographer Unknown, 1981",,Photographer Unknown,,,1981,,Selway-Bitterroot Wilderness,ranger station,Selway-Bitterroot Wilderness (Idaho and Mont.),46.093829,-115.523672,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",R1EngrDiv Historical Facility Photo Files,,R1EngrPics21a,,Public Domain,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2011,,,,11/28/2011,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/30,30,9.jp2,/sbw/image/9.jp2
sbw_032,"Selway Crags as seen from the South, Selway National Forest","Selway Crags as seen from the South, Selway National Forest, Flint, Howard, 1922-07-27",,"Flint, Howard",,,7/27/1922,,Selway-Bitterroot Wilderness,mountain,Selway-Bitterroot Wilderness (Idaho and Mont.),46.120905,-115.18394,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,168755,99-6258b,99-6258b,Public Domain,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/31,31,100.jp2,/sbw/image/100.jp2
sbw_033,"Crags and Clouds, Selway National Forest, Highline Trail","Crags and Clouds, Selway National Forest, Highline Trail, Flint, Howard, 1922",,"Flint, Howard",,,1922,,Selway-Bitterroot Wilderness,mountain,Selway-Bitterroot Wilderness (Idaho and Mont.),46.153735,-115.214238,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,168750,99-6258a,99-6258a,Public Domain,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/32,32,101.jp2,/sbw/image/101.jp2
sbw_034,"Big Creek Lakes, Bitterroot National Forest","Big Creek Lakes, Bitterroot National Forest, Swan, K. D., 1923",,"Swan, K. D.",,,1923,,Selway-Bitterroot Wilderness,lake,Selway-Bitterroot Wilderness (Idaho and Mont.),46.499751,-114.339795,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,180341,99-7068,99-7068,Public Domain,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/33,33,102.jp2,/sbw/image/102.jp2
sbw_035,O'Hara Ranger Station,"O'Hara Ranger Station, Childs, Don, 1924",,"Childs, Don",,,1924,,Selway-Bitterroot Wilderness,ranger station,Selway-Bitterroot Wilderness (Idaho and Mont.),46.093829,-115.523672,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,,99-3287,99-3287,Public Domain,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/34,34,32.jp2,/sbw/image/32.jp2
sbw_036,"Pack String at O'Hara Ranger Station,  O'Hara Ranger Station","Pack String at O'Hara Ranger Station,  O'Hara Ranger Station , Swan, K. D., 1925",,"Swan, K. D.",,,1925,,Selway-Bitterroot Wilderness,"ranger station, pack string",Selway-Bitterroot Wilderness (Idaho and Mont.),46.093829,-115.523672,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,199180,99-4958,99-4958 G199180,Public Domain,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/35,35,33.jp2,/sbw/image/33.jp2
sbw_037,"Improvements, administrative structures, Idaho, Nezperce National Forest, Red River Ranger Station","Improvements, administrative structures, Idaho, Nezperce National Forest, Red River Ranger Station , Swan, K. D., 1938-08-01",,"Swan, K. D.",,,8/1/1938,,Selway-Bitterroot Wilderness,ranger station,Selway-Bitterroot Wilderness (Idaho and Mont.),,,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",National Archives Records Administration College Park,366238,FS-GP158,RG95 GP366238,Public Domain,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/36,36,34.jp2,/sbw/image/34.jp2
sbw_038,"Red River Hot Springs, Nez Perce National Forest","Red River Hot Springs, Nez Perce National Forest, Fickes, C. P., 1922-08-01",,"Fickes, C. P.",,,8/1/1922,,Selway-Bitterroot Wilderness,hot springs,Selway-Bitterroot Wilderness (Idaho and Mont.),45.793143,-115.199947,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,169983,99-2048,99-2048,Public Domain,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/37,37,35.jp2,/sbw/image/35.jp2
sbw_039,"CCC Civilian Conservation Corps. camp F-23 at Packers Meadows, Selway Forest, Idaho","CCC Civilian Conservation Corps. camp F-23 at Packers Meadows, Selway Forest, Idaho , Swan, K. D. , 1933-09-01",,"Swan, K. D.",,,9/1/1933,,Selway-Bitterroot Wilderness,"CCC, Civilian Conservation Corps, camp",Selway-Bitterroot Wilderness (Idaho and Mont.),46.633526,-114.5749,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",National Archives Records Administration College Park,282316,FS-GP9,RG95 GP282316,Public Domain,Black-and-white photographs,,Image;StillImage; Text,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/38,38,36.jp2,/sbw/image/36.jp2
sbw_040,Hoodoo Lake,"Hoodoo Lake, Shattuck, Charles?, 1910",,"Shattuck, Charles?",,,1910,,Selway-Bitterroot Wilderness,lake,Selway-Bitterroot Wilderness (Idaho and Mont.),46.32186,-114.651017,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,,99-7001,99-7001,Public Domain,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/39,39,37.jp2,/sbw/image/37.jp2
sbw_041,"A successful elk hunter returns with the kill, Hoodoo Lake, Selway-Bitterroot Primitive Area","A successful elk hunter returns with the kill, Hoodoo Lake, Selway-Bitterroot Primitive Area , Swan,K. D., 1937",,"Swan,K. D.",,,1937,,Selway-Bitterroot Wilderness,hunting,Selway-Bitterroot Wilderness (Idaho and Mont.),46.32186,-114.651017,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",National Archives Records Administration College Park,351728,FS-GP127,RG95 GP351728,Public Domain,Black-and-white photographs,,Image;StillImage; Text,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/40,40,38.jp2,/sbw/image/38.jp2
sbw_042,"Two pack horses bringing in the carcass of a bull elk killed near Elk Summit,Selway-Bitterroot Primitive Area","Two pack horses bringing in the carcass of a bull elk killed near Elk Summit,Selway-Bitterroot Primitive Area , Swan, K. D. , 1937",,"Swan, K. D.",,,1937,,Selway-Bitterroot Wilderness,pack string,Selway-Bitterroot Wilderness (Idaho and Mont.),46.32186,-114.651017,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,351741,99-4982,99-4982,Public Domain,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/41,41,39.jp2,/sbw/image/39.jp2
sbw_043,"Two pack horses bring in the carcass of a huge bull  elk killed near Elk Summit, Selway-Bitterroot Primitive Area","Two pack horses bring in the carcass of a huge bull  elk killed near Elk Summit, Selway-Bitterroot Primitive Area, Swan, K. D., 1937",,"Swan, K. D.",,,1937,,Selway-Bitterroot Wilderness,pack string,Selway-Bitterroot Wilderness (Idaho and Mont.),46.32186,-114.651017,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",National Archives Records Administration College Park,351740,FS-GP125,RG95 GP351740,Public Domain,Black-and-white photographs,,Image;StillImage; Text,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/42,42,40.jp2,/sbw/image/40.jp2
sbw_044,"Elk hunters returning with the kill, Hoodoo Lake Selway-Bitterroot Primitive Area","Elk hunters returning with the kill, Hoodoo Lake Selway-Bitterroot Primitive Area , Swan, K. D., 1937",,"Swan, K. D.",,,1937,,Selway-Bitterroot Wilderness,hunting,Selway-Bitterroot Wilderness (Idaho and Mont.),46.32186,-114.651017,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",National Archives Records Administration College Park,351731,FS-GP126,RG95 GP351731,Public Domain,Black-and-white photographs,,Image;StillImage; Text,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/43,43,41.jp2,/sbw/image/41.jp2
sbw_045,Indian camp at Nez Perce Pass,"Indian camp at Nez Perce Pass , Leiberg, J. B., 1901",,"Leiberg, J. B.",,,1901,,Selway-Bitterroot Wilderness,Native American camp,Selway-Bitterroot Wilderness (Idaho and Mont.),45.717327,-114.503317,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,19905,99-2106,99-2106,Public Domain,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/44,44,42.jp2,/sbw/image/42.jp2
sbw_046,"Deep Creek Ranger Station, Deep Creek, Bitterroot National Forest, Idaho","Deep Creek Ranger Station, Deep Creek, Bitterroot National Forest, Idaho, Swan, K.D., 1938",,"Swan, K.D.",,,1938,,Selway-Bitterroot Wilderness,ranger station,Selway-Bitterroot Wilderness (Idaho and Mont.),45.700994,-114.716799,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,366249,99-3452,99-3452,Public Domain,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/45,45,43.jp2,/sbw/image/43.jp2
sbw_047,"Deep Creek Ranger Station, Deep Creek, Bitterroot National Forest, Idaho","Deep Creek Ranger Station, Deep Creek, Bitterroot National Forest, Idaho, Swan, K. D., 1938",,"Swan, K. D.",,,1938,,Selway-Bitterroot Wilderness,ranger station,Selway-Bitterroot Wilderness (Idaho and Mont.),45.700994,-114.716799,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",National Archives Records Administration College Park,366250,FS-GP156,RG95 GP366250,Public Domain,Black-and-white photographs,,Image;StillImage; Text,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/46,46,44.jp2,/sbw/image/44.jp2
sbw_048,"Stone arch bridge at Deep Creek under construction by CCC labor, Deep Creek, Bitterroot National Forest, Idaho","Stone arch bridge at Deep Creek under construction by CCC labor, Deep Creek, Bitterroot National Forest, Idaho, Swan, K. D., 1938-08-01",,"Swan, K. D.",,,8/1/1938,,Selway-Bitterroot Wilderness,bridge,Selway-Bitterroot Wilderness (Idaho and Mont.),45.731348,-114.742441,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",National Archives Records Administration College Park,366248,FS-GP91,GP366248,Public Domain,Black-and-white photographs,,Image;StillImage; Text,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/47,47,45.jp2,/sbw/image/45.jp2
sbw_049,Rock work in winter on the Selway River,"Rock work in winter on the Selway River , Jefferson, F. J., 1925",,"Jefferson, F. J.",,,1925,,Selway-Bitterroot Wilderness,trail construction,Selway-Bitterroot Wilderness (Idaho and Mont.),46.072754,-115.183525,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",USFS Region 1 Northern Region Archives,195252,99-380,99-380,Public Domain,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,300 dpi TIFF original; 150 dpt JPEG for access.,2012,,,,4/25/2012,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/48,48,46.jp2,/sbw/image/46.jp2
